candidate_id,theme,query,document_id,source_relative_path,source_sha256,page_number,extraction_method,ocr_average_confidence,review_required,review_reasons,text_file,matched_text,context,candidate_status,reviewer_notes
cand_000992,institutions_and_places,CIA,summary_clean_declass_marked_part_1_a21760a27285,2. ChinaAcquisitionExploitationAmericanVoterData\Summary - clean - declass marked PART 1.pdf,a21760a272855ac6d1e5e53fb7c09dd1df4ebf18816e3be2d893d24344f9ffe0,1,ocr,93.51764705882353,False,,page_text\summary_clean_declass_marked_part_1_a21760a27285\page_0001.txt,cia,"g public support for his actions. China had developed capabilities to project themes on these topics into social media (Tiktok. Facebook. Twitter, YouTube and others), as well as mainstream media through a variety of overt and hidden influencers and media contributors. One of the options included gathering information on senior U.S. government officials to influence public opinion of those officials. DECLASSIFIED BY COUNSEL TO THE PRESIDENT WARRINGTON ON 10 JULY 2026",not_reviewed,
cand_000993,institutions_and_places,CIA,summary_clean_declass_marked_part_1_a21760a27285,2. ChinaAcquisitionExploitationAmericanVoterData\Summary - clean - declass marked PART 1.pdf,a21760a272855ac6d1e5e53fb7c09dd1df4ebf18816e3be2d893d24344f9ffe0,1,ocr,93.51764705882353,False,,page_text\summary_clean_declass_marked_part_1_a21760a27285\page_0001.txt,cia,"eloped capabilities to project themes on these topics into social media (Tiktok. Facebook. Twitter, YouTube and others), as well as mainstream media through a variety of overt and hidden influencers and media contributors. One of the options included gathering information on senior U.S. government officials to influence public opinion of those officials. DECLASSIFIED BY COUNSEL TO THE PRESIDENT WARRINGTON ON 10 JULY 2026",not_reviewed,
cand_000994,institutions_and_places,CIA,summary_clean_declass_marked_part_2_4130ca794f83,2. ChinaAcquisitionExploitationAmericanVoterData\Summary - clean - declass marked PART 2.pdf,4130ca794f83c03726a621af7972ea60c24fd3a00a38ca466afede8c0ac05df6,1,ocr,93.56640625,False,,page_text\summary_clean_declass_marked_part_2_4130ca794f83\page_0001.txt,cia,"ces. and by extension U.S. government decision-making. The plans addressed several scenarios, including military conflict between the U.S. and China, as well as other potential crises. The J Operations themes covered a broad range of topics. to exploit what China perceived to be U.S. fissures and vulnerabilities (perceived or real). including: e Racial tensions: e Alleging that White people hate Black people: e Inciting demonstrations and marches as evidence of racial divides: e Increasing the level of conflict between police and anti-racism activists: and e Feeding any sense that U.S. law enforcement resents USG and people of color. e UsSG tensions with the U.S. military: e Political party dis",not_reviewed,
cand_000995,institutions_and_places,CIA,summary_clean_declass_marked_part_2_4130ca794f83,2. ChinaAcquisitionExploitationAmericanVoterData\Summary - clean - declass marked PART 2.pdf,4130ca794f83c03726a621af7972ea60c24fd3a00a38ca466afede8c0ac05df6,1,ocr,93.56640625,False,,page_text\summary_clean_declass_marked_part_2_4130ca794f83\page_0001.txt,cia,"ict between the U.S. and China, as well as other potential crises. The J Operations themes covered a broad range of topics. to exploit what China perceived to be U.S. fissures and vulnerabilities (perceived or real). including: e Racial tensions: e Alleging that White people hate Black people: e Inciting demonstrations and marches as evidence of racial divides: e Increasing the level of conflict between police and anti-racism activists: and e Feeding any sense that U.S. law enforcement resents USG and people of color. e UsSG tensions with the U.S. military: e Political party disagreements: e Congress-Trump Administration conflicts: e Women’s rights: e U.S. South China Sea policies: e Alleged U.",not_reviewed,
cand_000996,institutions_and_places,CIA,summary_clean_declass_marked_part_2_4130ca794f83,2. ChinaAcquisitionExploitationAmericanVoterData\Summary - clean - declass marked PART 2.pdf,4130ca794f83c03726a621af7972ea60c24fd3a00a38ca466afede8c0ac05df6,1,ocr,93.56640625,False,,page_text\summary_clean_declass_marked_part_2_4130ca794f83\page_0001.txt,cia,"enforcement resents USG and people of color. e UsSG tensions with the U.S. military: e Political party disagreements: e Congress-Trump Administration conflicts: e Women’s rights: e U.S. South China Sea policies: e Alleged U.S. war aspirations: and e International propaganda. China had developed capabilities to project themes on these topics into social media (Tiktok. Facebook. Twitter. YouTube and others), as well as mainstream media through a variety of overt and hidden influencers and media contributors. One of the options included gathering information on senior U.S. government officials to influence public opinion of those officials. DECLASSIFIED BY COUNSEL TO THE PRESIDENT WARRINGTON ON 10",not_reviewed,
cand_000997,institutions_and_places,CIA,summary_clean_declass_marked_part_2_4130ca794f83,2. ChinaAcquisitionExploitationAmericanVoterData\Summary - clean - declass marked PART 2.pdf,4130ca794f83c03726a621af7972ea60c24fd3a00a38ca466afede8c0ac05df6,1,ocr,93.56640625,False,,page_text\summary_clean_declass_marked_part_2_4130ca794f83\page_0001.txt,cia,": and e International propaganda. China had developed capabilities to project themes on these topics into social media (Tiktok. Facebook. Twitter. YouTube and others), as well as mainstream media through a variety of overt and hidden influencers and media contributors. One of the options included gathering information on senior U.S. government officials to influence public opinion of those officials. DECLASSIFIED BY COUNSEL TO THE PRESIDENT WARRINGTON ON 10 JULY 2026",not_reviewed,
cand_000998,institutions_and_places,CIA,summary_clean_declass_marked_part_2_4130ca794f83,2. ChinaAcquisitionExploitationAmericanVoterData\Summary - clean - declass marked PART 2.pdf,4130ca794f83c03726a621af7972ea60c24fd3a00a38ca466afede8c0ac05df6,1,ocr,93.56640625,False,,page_text\summary_clean_declass_marked_part_2_4130ca794f83\page_0001.txt,cia,"eloped capabilities to project themes on these topics into social media (Tiktok. Facebook. Twitter. YouTube and others), as well as mainstream media through a variety of overt and hidden influencers and media contributors. One of the options included gathering information on senior U.S. government officials to influence public opinion of those officials. DECLASSIFIED BY COUNSEL TO THE PRESIDENT WARRINGTON ON 10 JULY 2026",not_reviewed,
cand_000999,institutions_and_places,CIA,summary_clean_declass_marked_part_3_4e5496fc9fef,2. ChinaAcquisitionExploitationAmericanVoterData\Summary - clean - declass marked PART 3.pdf,4e5496fc9fefbc1b25a8f153e7f928daca2690bb2a71cee89ea9ced058030628,1,ocr,92.41666666666667,False,,page_text\summary_clean_declass_marked_part_3_4e5496fc9fef\page_0001.txt,cia,"migrant community dissatisfaction with the USG: e Instigating demonstrations against the USG’s alleged human rights violations against immigrants: e Inflaming resentment between anti-immigrant and pro-immigrant communities: and e Instigating anti-immigration demonstrations. China had developed capabilities to project themes on these topics into social media (Tiktok, Facebook. Twitter, YouTube and others). as well as mainstream media through a variety of overt and hidden influencers and media contributors. One of the options included gathering information on senior U.S. government officials to influence public opinion of those officials. DECLASSIFIED BY COUNSEL TO THE PRESIDENT WARRINGTON ON 10",not_reviewed,
cand_001000,institutions_and_places,CIA,summary_clean_declass_marked_part_3_4e5496fc9fef,2. ChinaAcquisitionExploitationAmericanVoterData\Summary - clean - declass marked PART 3.pdf,4e5496fc9fefbc1b25a8f153e7f928daca2690bb2a71cee89ea9ced058030628,1,ocr,92.41666666666667,False,,page_text\summary_clean_declass_marked_part_3_4e5496fc9fef\page_0001.txt,cia,"anti-immigration demonstrations. China had developed capabilities to project themes on these topics into social media (Tiktok, Facebook. Twitter, YouTube and others). as well as mainstream media through a variety of overt and hidden influencers and media contributors. One of the options included gathering information on senior U.S. government officials to influence public opinion of those officials. DECLASSIFIED BY COUNSEL TO THE PRESIDENT WARRINGTON ON 10 JULY 2026",not_reviewed,
cand_001001,institutions_and_places,CIA,summary_clean_declass_marked_part_3_4e5496fc9fef,2. ChinaAcquisitionExploitationAmericanVoterData\Summary - clean - declass marked PART 3.pdf,4e5496fc9fefbc1b25a8f153e7f928daca2690bb2a71cee89ea9ced058030628,1,ocr,92.41666666666667,False,,page_text\summary_clean_declass_marked_part_3_4e5496fc9fef\page_0001.txt,cia,"eloped capabilities to project themes on these topics into social media (Tiktok, Facebook. Twitter, YouTube and others). as well as mainstream media through a variety of overt and hidden influencers and media contributors. One of the options included gathering information on senior U.S. government officials to influence public opinion of those officials. DECLASSIFIED BY COUNSEL TO THE PRESIDENT WARRINGTON ON 10 JULY 2026",not_reviewed,
cand_001002,institutions_and_places,CIA,tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,5,ocr,87.85416666666667,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0005.txt,CIA,APPROVED FOR PUBLIC RELEASE BY COUNSEL TO tHE PRESIDENT WARRINGTON on 10 July 2026 UNCLASSIFIED//FOR OFFICIAL USE ONLY IIR Dissemination Flow Chart Handling Agent Drafts FD-1023 Source Report in Delta SSA Approves FD-1023 in Delta The Report Duplicates to Sentinel The Analyst Assigns an Intel Review (RMS) in Sentinel The Analyst Tags the Report and Does Not Meet DRAIN: Assesses DRAIN Criteria The Analyst Closes the Intel Review in Sentinel — . Does Meet,not_reviewed,
cand_001003,institutions_and_places,CIA,tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,5,ocr,87.85416666666667,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0005.txt,CIA,must ensure that the source of the information in the IIR could credibly have had access to the information provided. i Of Interest - IRs must address a valid intelligence requirement to be considered “of interest.” New -|IRs should contain information that the USIC does not already have or cannot obtain through open sources. UNCLASSIFIED//FOR OFFICIAL USE ONLY DRAFT,not_reviewed,
cand_001004,institutions_and_places,CIA,tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,9,ocr,82.2442748091603,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0009.txt,CIA,"APPROVED FOR PUBLIC RELEASE BY COUNSEL pied He PRESIDENT WARRINGTON on 10 July 2026 RA UNCLASSIFIED//FOR OFFICIAL USE ONLY FBI Albany IIR #1 Dissemination Flow Chart SA Meets With . Walk-in 5 Recruits Walk-In SA Collects Reporting J. rat D- 1023 Report in Delta SSA Approves FD- 1023 in Delta The Report Duplicates to 1A Assigns an Intel a"" lA Begins Drafting IIR a a Review Deconfliction is sini ~ Requested From SSA in Sentinel ca Ind SA CRO Provides IIR Edits",not_reviewed,
cand_001005,institutions_and_places,CIA,tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,9,ocr,82.2442748091603,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0009.txt,CIA,a Review Deconfliction is sini ~ Requested From SSA in Sentinel ca Ind SA CRO Provides IIR Edits to lA via Email Approval is Requested [A _—s- Returns tIR to From NSCLB By CRO via Sentinel CRO via Sentinel Deconfiction is Requested From Legat The IIR is Disseminated Beijing by CRO by CRO e via Email The IIR is Recalled by CRO UNCLASSIFIED//FOR OFFICIAL USE ONLY DRAFT,not_reviewed,
cand_001006,institutions_and_places,CIA,tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,10,ocr,85.65248226950355,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0010.txt,CIA,"DRAFT UNCLASSIFIED//FOR OFFICIAL USE ONLY FBI Albany IIR #1 Recall Flow Chart Friday, 25 September 2020 The IIR is Disseminated a by CRO > Key - ~~ heres ib _— Albany i ae eel and HQ Considering Recall Co ASC Emaits SIA S to Suggest Recall until CHS Recontacted ASC Emails SIA Cyber and CD DADs are “directly =e requesting it be recalled” SIA Emails ASC to Indicate Albany is Not P",not_reviewed,
